[FIPS CODE ,  SHORT NAME ,  FULL NAME ,  STATE ,  LATATUDE ,  LONGITUDE ,  POPULATION (2020) ,  AREA (SQ MI)]
[40071, Kay, Kay County, OK, 36.818, -97.1439, 43625, 919.73]
[18037, Dubois, Dubois County, IN, 38.3643, -86.8798, 43614, 427.27]
[40121, Pittsburg, Pittsburg County, OK, 34.9239, -95.7484, 43561, 1305.46]
[13219, Oconee, Oconee County, GA, 33.835, -83.4371, 43551, 184.29]
[40137, Stephens, Stephens County, OK, 34.4856, -97.8515, 43551, 870.24]
[39071, Highland, Highland County, OH, 39.1847, -83.601, 43517, 553.08]
[6093, Siskiyou, Siskiyou County, CA, 41.5927, -122.5404, 43466, 6277.89]
[53047, Okanogan, Okanogan County, WA, 48.5488, -119.7408, 43425, 5267.98]
[29159, Pettis, Pettis County, MO, 38.7283, -93.2851, 43397, 682.22]
[13069, Coffee, Coffee County, GA, 31.5493, -82.8492, 43347, 575.1]
[47047, Fayette, Fayette County, TN, 35.197, -89.4142, 43267, 704.79]
[51149, Prince George, Prince George County, VA, 37.1865, -77.2242, 43146, 265.16]
[48097, Cooke, Cooke County, TX, 33.6393, -97.2126, 43046, 874.76]
[28149, Warren, Warren County, MS, 32.3573, -90.852, 43020, 588.5]
[51683, Manassas, Manassas City, VA, 38.7479, -77.4839, 42976, 9.88]
[49043, Summit, Summit County, UT, 40.8683, -110.9557, 42970, 1871.71]
[28151, Washington, Washington County, MS, 33.2839, -90.9474, 42765, 724.74]
[16069, Nez Perce, Nez Perce County, ID, 46.3268, -116.7502, 42697, 848.09]
[19033, Cerro Gordo, Cerro Gordo County, IA, 43.0816, -93.2608, 42632, 568.31]
[27059, Isanti, Isanti County, MN, 45.5615, -93.2951, 42596, 435.79]
[55093, Pierce, Pierce County, WI, 44.7194, -92.4224, 42584, 573.75]
[48459, Upshur, Upshur County, TX, 32.7363, -94.9415, 42567, 582.95]
[19139, Muscatine, Muscatine County, IA, 41.4839, -91.1127, 42559, 437.47]
[39107, Mercer, Mercer County, OH, 40.54, -84.6294, 42484, 462.45]
[42119, Union, Union County, PA, 40.963, -77.0622, 42456, 315.98]
[5005, Baxter, Baxter County, AR, 36.2872, -92.3369, 42407, 554.28]
[12051, Hendry, Hendry County, FL, 26.5535, -81.1659, 42382, 1152.75]
[5091, Miller, Miller County, AR, 33.3124, -93.8921, 42360, 625.58]
[37153, Richmond, Richmond County, NC, 35.0059, -79.7479, 42344, 473.82]
[37181, Vance, Vance County, NC, 36.3649, -78.4079, 42322, 253.52]
[39051, Fulton, Fulton County, OH, 41.6018, -84.1301, 42240, 405.44]
[51590, Danville, Danville City, VA, 36.5831, -79.4087, 42214, 42.93]
[47177, Warren, Warren County, TN, 35.6787, -85.7785, 42166, 432.68]
[55075, Marinette, Marinette County, WI, 45.3834, -88.0337, 42046, 1399.35]
[29023, Butler, Butler County, MO, 36.7164, -90.4066, 42020, 694.67]
[39027, Clinton, Clinton County, OH, 39.4149, -83.8084, 42012, 408.68]
[47021, Cheatham, Cheatham County, TN, 36.2611, -87.0868, 41829, 302.44]
[48481, Wharton, Wharton County, TX, 29.2779, -96.2221, 41794, 1086.15]
[39033, Crawford, Crawford County, OH, 40.8508, -82.9198, 41711, 401.79]
[27009, Benton, Benton County, MN, 45.6991, -93.9988, 41593, 408.3]
[54069, Ohio, Ohio County, WV, 40.0969, -80.6189, 41582, 105.82]
[56037, Sweetwater, Sweetwater County, WY, 41.6595, -108.8796, 41542, 10426.65]
[51187, Warren, Warren County, VA, 38.9087, -78.2085, 41531, 213.47]
[13277, Tift, Tift County, GA, 31.4574, -83.5266, 41438, 258.92]
[6005, Amador, Amador County, CA, 38.4464, -120.6511, 41428, 594.58]
[26057, Gratiot, Gratiot County, MI, 43.2927, -84.6049, 41385, 568.46]
[41007, Clatsop, Clatsop County, OR, 45.995, -123.6557, 41363, 829.05]
[40041, Delaware, Delaware County, OK, 36.4082, -94.8026, 41279, 738.18]
[26107, Mecosta, Mecosta County, MI, 43.6408, -85.3246, 41242, 555.07]
[16057, Latah, Latah County, ID, 46.8162, -116.7117, 41049, 1076.0]
[55115, Shawano, Shawano County, WI, 44.7892, -88.7654, 41039, 893.06]
[23013, Knox, Knox County, ME, 44.141, -69.1687, 41003, 365.13]
[42117, Tioga, Tioga County, PA, 41.7722, -77.2543, 40945, 1133.79]
[1123, Tallapoosa, Tallapoosa County, AL, 32.8624, -85.7975, 40938, 716.52]
[37139, Pasquotank, Pasquotank County, NC, 36.2955, -76.2843, 40834, 226.88]
[12093, Okeechobee, Okeechobee County, FL, 27.3864, -80.8886, 40816, 768.91]
[18087, LaGrange, LaGrange County, IN, 41.6426, -85.4265, 40805, 379.62]
[39135, Preble, Preble County, OH, 39.7415, -84.648, 40765, 424.12]
[22095, St. John the Baptist, St. John the Baptist Parish, LA, 30.1264, -90.471, 40743, 213.07]
[13213, Murray, Murray County, GA, 34.7884, -84.7481, 40562, 344.47]
[29225, Webster, Webster County, MO, 37.2809, -92.8759, 40500, 592.56]
[26151, Sanilac, Sanilac County, MI, 43.4236, -82.8203, 40462, 962.57]
[29091, Howell, Howell County, MO, 36.774, -91.8865, 40383, 927.25]
[27099, Mower, Mower County, MN, 43.6715, -92.7525, 40343, 711.33]
[23027, Waldo, Waldo County, ME, 44.5026, -69.1453, 40192, 729.92]
[19127, Marshall, Marshall County, IA, 42.0358, -92.9988, 40114, 572.5]
[35039, Rio Arriba, Rio Arriba County, NM, 36.5096, -106.6931, 40070, 5860.84]
[39123, Ottawa, Ottawa County, OH, 41.5379, -83.1435, 39994, 254.92]
[51109, Louisa, Louisa County, VA, 37.9786, -77.963, 39980, 496.3]
[51093, Isle of Wight, Isle of Wight County, VA, 36.8912, -76.7259, 39974, 315.61]
[42083, McKean, McKean County, PA, 41.8076, -78.569, 39904, 979.2]
[40135, Sequoyah, Sequoyah County, OK, 35.4953, -94.7552, 39860, 673.27]
[18061, Harrison, Harrison County, IN, 38.1951, -86.1115, 39859, 484.52]
[47013, Campbell, Campbell County, TN, 36.4035, -84.1494, 39761, 480.19]
[36121, Wyoming, Wyoming County, NY, 42.7024, -78.2244, 39753, 592.75]
[42109, Snyder, Snyder County, PA, 40.7698, -77.0702, 39668, 328.71]
[51185, Tazewell, Tazewell County, VA, 37.125, -81.5606, 39624, 518.85]
[36073, Orleans, Orleans County, NY, 43.2521, -78.2312, 39608, 391.26]
[40097, Mayes, Mayes County, OK, 36.3019, -95.2307, 39604, 655.39]
[28113, Pike, Pike County, MS, 31.1749, -90.4042, 39602, 409.02]
[55083, Oconto, Oconto County, WI, 45.0264, -88.2697, 39589, 997.99]
[27041, Douglas, Douglas County, MN, 45.9338, -95.4535, 39575, 637.3]
[38105, Williams, Williams County, ND, 48.3437, -103.4802, 39555, 2077.4]
[37145, Person, Person County, NC, 36.39, -78.9718, 39542, 392.32]
[56013, Fremont, Fremont County, WY, 43.0405, -108.6304, 39533, 9183.81]
[51073, Gloucester, Gloucester County, VA, 37.416, -76.5434, 39526, 217.81]
[54019, Fayette, Fayette County, WV, 38.0287, -81.0812, 39519, 661.55]
[4009, Graham, Graham County, AZ, 32.9326, -109.8875, 39232, 4622.6]
[5093, Mississippi, Mississippi County, AR, 35.7624, -90.0522, 39126, 900.57]
[20037, Crawford, Crawford County, KS, 37.5073, -94.8518, 39008, 589.76]
[22009, Avoyelles, Avoyelles Parish, LA, 31.0763, -92.0014, 38905, 832.43]
[48249, Jim Wells, Jim Wells County, TX, 27.7314, -98.0899, 38850, 864.97]
[39021, Champaign, Champaign County, OH, 40.1377, -83.7696, 38804, 428.67]
[45029, Colleton, Colleton County, SC, 32.8638, -80.6671, 38783, 1056.49]
[29109, Lawrence, Lawrence County, MO, 37.1064, -93.833, 38593, 611.74]
[19057, Des Moines, Des Moines County, IA, 40.9232, -91.1815, 38487, 416.12]
[45071, Newberry, Newberry County, SC, 34.2898, -81.6001, 38435, 630.04]
[48049, Brown, Brown County, TX, 31.7742, -98.9998, 38347, 944.43]
[39039, Defiance, Defiance County, OH, 41.3239, -84.4905, 38343, 411.46]
[18107, Montgomery, Montgomery County, IN, 40.0404, -86.8933, 38312, 504.61]
[17203, Woodford, Woodford County, IL, 40.7883, -89.2113, 38312, 527.8]
[56001, Albany, Albany County, WY, 41.6545, -105.7238, 38249, 4273.84]
[40123, Pontotoc, Pontotoc County, OK, 34.728, -96.6844, 38235, 720.44]
[21035, Calloway, Calloway County, KY, 36.621, -88.2723, 38224, 385.02]
[39059, Guernsey, Guernsey County, OH, 40.052, -81.4943, 38223, 522.25]
[42115, Susquehanna, Susquehanna County, PA, 41.8214, -75.8007, 38219, 823.44]
[5063, Independence, Independence County, AR, 35.7416, -91.5697, 38175, 763.95]
[55085, Oneida, Oneida County, WI, 45.7055, -89.5218, 38167, 1112.97]
[54099, Wayne, Wayne County, WV, 38.1459, -82.427, 38164, 505.98]
[5009, Boone, Boone County, AR, 36.3086, -93.0915, 38138, 590.23]
[20055, Finney, Finney County, KS, 38.0443, -100.737, 38084, 1301.97]
[19099, Jasper, Jasper County, IA, 41.686, -93.0538, 37954, 730.42]
[37113, Macon, Macon County, NC, 35.1505, -83.4222, 37941, 515.56]
[29201, Scott, Scott County, MO, 37.053, -89.5686, 37933, 419.99]
[42123, Warren, Warren County, PA, 41.8145, -79.2741, 37920, 884.14]
[24041, Talbot, Talbot County, MD, 38.7714, -76.0971, 37917, 268.54]
[5139, Union, Union County, AR, 33.1713, -92.5972, 37900, 1039.21]
[46013, Brown, Brown County, SD, 45.5898, -98.3516, 37877, 1712.98]
[37055, Dare, Dare County, NC, 35.7824, -75.7988, 37875, 383.42]
[51137, Orange, Orange County, VA, 38.2461, -78.014, 37822, 340.78]
[42035, Clinton, Clinton County, PA, 41.234, -77.6385, 37798, 887.98]
[48223, Hopkins, Hopkins County, TX, 33.1496, -95.564, 37784, 767.17]
[26061, Houghton, Houghton County, MI, 46.8976, -88.6875, 37693, 1009.1]
[18017, Cass, Cass County, IN, 40.7615, -86.346, 37680, 412.16]
[50001, Addison, Addison County, VT, 44.0309, -73.1408, 37664, 766.33]
[1039, Covington, Covington County, AL, 31.2485, -86.4513, 37628, 1030.46]
[37197, Yadkin, Yadkin County, NC, 36.1605, -80.6652, 37574, 334.83]
[27147, Steele, Steele County, MN, 44.0223, -93.2261, 37439, 429.65]
[31053, Dodge, Dodge County, NE, 41.5779, -96.654, 37351, 528.71]
[48217, Hill, Hill County, TX, 31.9907, -97.1324, 37328, 958.86]
[48147, Fannin, Fannin County, TX, 33.5938, -96.1069, 37326, 890.84]
[17055, Franklin, Franklin County, IL, 37.9923, -88.9242, 37323, 408.89]
[23023, Sagadahoc, Sagadahoc County, ME, 43.9598, -69.8546, 37285, 253.7]
[18133, Putnam, Putnam County, IN, 39.6663, -86.845, 37280, 480.53]
[50003, Bennington, Bennington County, VT, 43.0354, -73.0932, 37269, 674.98]
[21049, Clark, Clark County, KY, 37.9708, -84.1474, 37192, 252.46]
[42031, Clarion, Clarion County, PA, 41.1924, -79.421, 37179, 600.83]
[29219, Warren, Warren County, MO, 38.7646, -91.1607, 37177, 428.6]
[49047, Uintah, Uintah County, UT, 40.1248, -109.5186, 37056, 4479.69]
[55045, Green, Green County, WI, 42.68, -89.6022, 37017, 583.96]
[17121, Marion, Marion County, IL, 38.6496, -88.919, 37000, 572.36]
[36031, Essex, Essex County, NY, 44.1172, -73.7726, 36973, 1794.23]
[17027, Clinton, Clinton County, IL, 38.6065, -89.4225, 36954, 474.09]
[21235, Whitley, Whitley County, KY, 36.7581, -84.1452, 36920, 437.83]
[40111, Okmulgee, Okmulgee County, OK, 35.6466, -95.9643, 36899, 697.35]
[19187, Webster, Webster County, IA, 42.4279, -94.1818, 36886, 715.62]
[1047, Dallas, Dallas County, AL, 32.326, -87.1065, 36858, 978.7]
[47029, Cocke, Cocke County, TN, 35.9254, -83.1212, 36813, 434.57]
[26041, Delta, Delta County, MI, 45.9193, -86.9241, 36813, 1171.1]
[18069, Huntington, Huntington County, IN, 40.8292, -85.4881, 36798, 382.65]
[27085, McLeod, McLeod County, MN, 44.8236, -94.2724, 36798, 491.47]
[39031, Coshocton, Coshocton County, OH, 40.3017, -81.9201, 36744, 563.91]
[39171, Williams, Williams County, OH, 41.5603, -84.5881, 36719, 420.97]
[22069, Natchitoches, Natchitoches Parish, LA, 31.7234, -93.0962, 36693, 1252.25]
[22011, Beauregard, Beauregard Parish, LA, 30.6486, -93.3432, 36676, 1157.34]
[48477, Washington, Washington County, TX, 30.2145, -96.4034, 36647, 603.95]
[49051, Wasatch, Wasatch County, UT, 40.3308, -111.1682, 36642, 1175.5]
[21083, Graves, Graves County, KY, 36.7231, -88.6512, 36630, 551.74]
[1053, Escambia, Escambia County, AL, 31.1261, -87.1615, 36629, 945.08]
[17081, Jefferson, Jefferson County, IL, 38.3005, -88.924, 36550, 571.17]
[27017, Carlton, Carlton County, MN, 46.5924, -92.677, 36518, 861.38]
[47045, Dyer, Dyer County, TN, 36.0592, -89.4137, 36508, 512.33]
[37003, Alexander, Alexander County, NC, 35.921, -81.177, 36412, 259.99]
[29105, Laclede, Laclede County, MO, 37.6583, -92.5903, 36390, 764.72]
[48321, Matagorda, Matagorda County, TX, 28.8212, -96.011, 36329, 1100.28]
[26033, Chippewa, Chippewa County, MI, 46.3053, -84.578, 36295, 1558.42]
[18001, Adams, Adams County, IN, 40.7457, -84.9367, 36227, 339.03]
[19167, Sioux, Sioux County, IA, 43.0826, -96.1779, 36212, 768.33]
[23015, Lincoln, Lincoln County, ME, 44.0665, -69.5434, 36099, 455.82]
[13145, Harris, Harris County, GA, 32.736, -84.9089, 36086, 463.87]
[47117, Marshall, Marshall County, TN, 35.4689, -86.765, 36049, 375.46]
[18083, Knox, Knox County, IN, 38.6891, -87.418, 36007, 516.03]
[13299, Ware, Ware County, GA, 31.0538, -82.4237, 35976, 892.46]
[47103, Lincoln, Lincoln County, TN, 35.1405, -86.589, 35946, 570.34]
[31157, Scotts Bluff, Scotts Bluff County, NE, 41.8506, -103.708, 35843, 739.4]
[22119, Webster, Webster Parish, LA, 32.7135, -93.335, 35820, 593.03]
[20061, Geary, Geary County, KS, 39.0024, -96.7525, 35815, 384.62]
[30093, Silver Bow, Silver Bow County, MT, 45.9024, -112.6567, 35785, 718.48]
[18103, Miami, Miami County, IN, 40.7695, -86.045, 35712, 373.84]
[17105, Livingston, Livingston County, IL, 40.8916, -88.5577, 35565, 1044.29]
[39127, Perry, Perry County, OH, 39.7371, -82.2361, 35535, 407.97]
[31119, Madison, Madison County, NE, 41.9167, -97.6008, 35532, 572.74]
[21089, Greenup, Greenup County, KY, 38.5457, -82.9223, 35501, 344.4]
[51195, Wise, Wise County, VA, 36.9752, -82.6212, 35448, 403.19]
[39117, Morrow, Morrow County, OH, 40.5241, -82.7941, 35404, 406.08]
[12129, Wakulla, Wakulla County, FL, 30.1673, -84.4007, 35387, 606.42]
[12027, DeSoto, DeSoto County, FL, 27.1863, -81.8095, 35386, 637.06]
[19179, Wapello, Wapello County, IA, 41.0306, -92.4095, 35362, 431.83]
[46011, Brookings, Brookings County, SD, 44.3697, -96.7904, 35353, 792.21]
[27005, Becker, Becker County, MN, 46.9346, -95.674, 35343, 1315.2]
[21071, Floyd, Floyd County, KY, 37.5571, -82.7457, 35224, 393.35]
[17133, Monroe, Monroe County, IL, 38.2785, -90.1773, 35036, 385.01]
[29009, Barry, Barry County, MO, 36.7099, -93.8291, 35033, 778.25]
[13227, Pickens, Pickens County, GA, 34.4643, -84.4656, 34951, 232.06]
[20121, Miami, Miami County, KS, 38.5635, -94.8381, 34938, 575.66]
[28085, Lincoln, Lincoln County, MS, 31.5324, -90.454, 34877, 586.12]
[42059, Greene, Greene County, PA, 39.8538, -80.2229, 34835, 575.95]
[55019, Clark, Clark County, WI, 44.7347, -90.6121, 34739, 1209.82]
[18151, Steuben, Steuben County, IN, 41.6439, -85.0008, 34726, 308.94]
[31141, Platte, Platte County, NE, 41.5713, -97.5211, 34716, 674.06]
[18183, Whitley, Whitley County, IN, 41.1394, -85.5051, 34618, 335.57]
[35055, Taos, Taos County, NM, 36.5783, -105.631, 34543, 2203.11]
[17049, Effingham, Effingham County, IL, 39.0598, -88.5899, 34522, 478.78]
[13187, Lumpkin, Lumpkin County, GA, 34.5722, -84.0027, 34505, 282.93]
[27103, Nicollet, Nicollet County, MN, 44.3499, -94.2475, 34411, 448.49]
[20035, Cowley, Cowley County, KS, 37.2377, -96.8375, 34411, 1125.75]
[39137, Putnam, Putnam County, OH, 41.0221, -84.1317, 34314, 482.52]
[28003, Alcorn, Alcorn County, MS, 34.8808, -88.5803, 34289, 400.04]
[27097, Morrison, Morrison County, MN, 46.0126, -94.2684, 34249, 1125.06]
[40081, Lincoln, Lincoln County, OK, 35.703, -96.8809, 34219, 952.31]
[1017, Chambers, Chambers County, AL, 32.9143, -85.392, 34192, 596.53]
[54077, Preston, Preston County, WV, 39.4693, -79.6682, 34160, 648.81]
[26047, Emmet, Emmet County, MI, 45.5202, -84.8904, 34125, 467.49]
[26165, Wexford, Wexford County, MI, 44.3383, -85.5785, 34077, 565.0]
[20057, Ford, Ford County, KS, 37.6917, -99.888, 34074, 1098.27]
[51023, Botetourt, Botetourt County, VA, 37.5571, -79.8123, 34004, 541.2]
[47143, Rhea, Rhea County, TN, 35.6087, -84.9244, 33992, 315.38]
[28093, Marshall, Marshall County, MS, 34.7623, -89.5031, 33979, 706.19]
[17103, Lee, Lee County, IL, 41.7461, -89.3003, 33869, 724.9]
[31111, Lincoln, Lincoln County, NE, 41.0477, -100.7453, 33802, 2564.07]
[38059, Morton, Morton County, ND, 46.7161, -101.2811, 33777, 1926.27]
[20079, Harvey, Harvey County, KS, 38.0432, -97.4272, 33756, 539.75]
[28095, Monroe, Monroe County, MS, 33.8923, -88.4805, 33747, 765.09]
[37175, Transylvania, Transylvania County, NC, 35.2021, -82.7982, 33691, 378.53]
[51155, Pulaski, Pulaski County, VA, 37.0636, -80.7144, 33687, 319.86]
[24011, Caroline, Caroline County, MD, 38.8717, -75.8316, 33669, 319.42]
[18027, Daviess, Daviess County, IN, 38.7024, -87.072, 33658, 429.49]
[19125, Marion, Marion County, IA, 41.3344, -93.0994, 33642, 554.53]
[51083, Halifax, Halifax County, VA, 36.7669, -78.9366, 33639, 817.84]
[13177, Lee, Lee County, GA, 31.7795, -84.1411, 33626, 355.78]
[37165, Scotland, Scotland County, NC, 34.8409, -79.4804, 33590, 318.85]
[53031, Jefferson, Jefferson County, WA, 47.7486, -123.5964, 33577, 1803.7]
[17021, Christian, Christian County, IL, 39.5458, -89.2773, 33538, 709.38]
[51730, Petersburg, Petersburg City, VA, 37.2043, -77.3913, 33537, 22.93]
[51001, Accomack, Accomack County, VA, 37.7644, -75.6334, 33335, 449.5]
[38089, Stark, Stark County, ND, 46.8107, -102.6551, 33302, 1334.74]
[1079, Lawrence, Lawrence County, AL, 34.5217, -87.311, 33276, 690.68]
[18073, Jasper, Jasper County, IN, 41.023, -87.1161, 33234, 559.63]
[5059, Hot Spring, Hot Spring County, AR, 34.3177, -92.9461, 33180, 615.2]
[16051, Jefferson, Jefferson County, ID, 43.8201, -112.3113, 33154, 1093.5]
[29107, Lafayette, Lafayette County, MO, 39.0655, -93.7854, 33115, 628.43]
[17137, Morgan, Morgan County, IL, 39.7156, -90.2015, 33021, 568.79]
[17057, Fulton, Fulton County, IL, 40.4728, -90.2075, 33020, 865.6]
[47183, Weakley, Weakley County, TN, 36.2983, -88.7178, 33016, 580.36]
[18051, Gibson, Gibson County, IN, 38.3119, -87.5846, 33000, 487.49]
[18077, Jefferson, Jefferson County, IN, 38.7858, -85.4386, 32998, 360.63]
[1109, Pike, Pike County, AL, 31.8027, -85.9409, 32987, 672.09]
[18023, Clinton, Clinton County, IN, 40.3017, -86.4751, 32944, 405.07]
[36099, Seneca, Seneca County, NY, 42.781, -76.8238, 32920, 323.71]
[19111, Lee, Lee County, IA, 40.642, -91.4793, 32893, 517.52]
[17011, Bureau, Bureau County, IL, 41.4041, -89.5286, 32866, 869.03]
[28107, Panola, Panola County, MS, 34.3639, -89.9506, 32808, 685.14]
[24019, Dorchester, Dorchester County, MD, 38.4829, -76.0125, 32754, 540.77]
[48241, Jasper, Jasper County, TX, 30.744, -94.0251, 32727, 938.85]
[39079, Jackson, Jackson County, OH, 39.0197, -82.6184, 32650, 420.3]
[30047, Lake, Lake County, MT, 47.6459, -114.0894, 32561, 1490.15]
[47025, Claiborne, Claiborne County, TN, 36.4859, -83.6604, 32466, 434.58]
[29167, Polk, Polk County, MO, 37.6165, -93.4005, 32444, 635.52]
[13123, Gilmer, Gilmer County, GA, 34.6912, -84.4556, 32426, 426.54]
[47079, Henry, Henry County, TN, 36.3318, -88.3013, 32412, 562.1]
[54025, Greenbrier, Greenbrier County, WV, 37.9469, -80.453, 32386, 1019.57]
[48227, Howard, Howard County, TX, 32.3062, -101.4356, 32290, 900.79]
[20111, Lyon, Lyon County, KS, 38.4562, -96.1526, 32186, 847.47]
[45023, Chester, Chester County, SC, 34.6921, -81.1597, 32182, 580.66]
[45053, Jasper, Jasper County, SC, 32.4375, -81.0317, 32166, 655.32]
[48189, Hale, Hale County, TX, 34.0705, -101.8269, 32131, 1004.68]
[51033, Caroline, Caroline County, VA, 38.0267, -77.3472, 32098, 527.51]
[22039, Evangeline, Evangeline Parish, LA, 30.7289, -92.406, 32060, 662.38]
[56033, Sheridan, Sheridan County, WY, 44.79, -106.8792, 32055, 2523.99]
[29209, Stone, Stone County, MO, 36.7469, -93.456, 32048, 464.03]
[1059, Franklin, Franklin County, AL, 34.4417, -87.8437, 31966, 633.82]
[41045, Malheur, Malheur County, OR, 43.1934, -117.6231, 31954, 9887.53]
[22053, Jefferson Davis, Jefferson Davis Parish, LA, 30.2677, -92.8141, 31924, 651.33]
[2110, Juneau, Juneau City and Borough, AK, 58.455, -134.1734, 31794, 2701.93]
[21157, Marshall, Marshall County, KY, 36.8835, -88.3294, 31743, 301.25]
[8029, Delta, Delta County, CO, 38.8614, -107.8629, 31598, 1142.05]
[51145, Powhatan, Powhatan County, VA, 37.5502, -77.9152, 31555, 260.22]
[28115, Pontotoc, Pontotoc County, MS, 34.2254, -89.0374, 31550, 497.69]
[13195, Madison, Madison County, GA, 34.1278, -83.209, 31528, 282.31]
[51009, Amherst, Amherst County, VA, 37.6048, -79.1452, 31485, 473.93]
[54045, Logan, Logan County, WV, 37.8313, -81.9354, 31418, 453.74]
[48449, Titus, Titus County, TX, 33.2166, -94.9657, 31363, 406.05]
[48185, Grimes, Grimes County, TX, 30.5435, -95.9855, 31340, 787.46]
[23029, Washington, Washington County, ME, 45.0307, -67.6287, 31331, 2562.66]
[13143, Haralson, Haralson County, GA, 33.7942, -85.211, 31285, 282.17]
[33007, Coos, Coos County, NH, 44.6896, -71.3056, 31271, 1794.69]
[26035, Clare, Clare County, MI, 43.9879, -84.8478, 31218, 564.32]
[48015, Austin, Austin County, TX, 29.887, -96.2779, 31170, 646.51]
[26063, Huron, Huron County, MI, 43.8333, -83.019, 31113, 835.71]
[48025, Bee, Bee County, TX, 28.4174, -97.7412, 31083, 880.24]
[31001, Adams, Adams County, NE, 40.5245, -98.5012, 31052, 563.27]
